delta,pctl
-50.68887,94.10959
-50.68938,94.1101
-50.68963,94.11086
-50.69115,94.11111
-50.69141,94.11162
-50.69166,94.11187
-50.69344,94.11213
-50.69445,94.11238
-50.69471,94.11289
-50.69496,94.11314
-50.69521,94.11339
-50.69572,94.11365
-50.69623,94.1139
-50.69749,94.11466
-50.69952,94.11517
-50.70079,94.11542
-50.7013,94.11568
-50.70206,94.11593
-50.70333,94.11618
-50.70485,94.11669
-50.70586,94.11695
-50.70688,94.11745
-50.70891,94.11771
-50.70916,94.11821
-50.70992,94.11847
-50.71043,94.11872
-50.71144,94.11923
-50.71195,94.11974
-50.71246,94.12024
-50.71373,94.1205
-50.7155,94.12075
-50.71626,94.121
-50.71703,94.12126
-50.71728,94.12151
-50.71753,94.12176
-50.71855,94.12202
-50.72058,94.12227
-50.72083,94.12253
-50.72159,94.12303
-50.72184,94.12329
-50.7221,94.12379
-50.72235,94.12405
-50.72337,94.1243
-50.72362,94.12455
-50.72489,94.12481
-50.72514,94.12506
-50.7259,94.12557
-50.72615,94.12582
-50.72641,94.12608
-50.72692,94.12633
-50.72768,94.12658
-50.72945,94.12684
-50.73098,94.12709
-50.73123,94.12811
-50.73174,94.12836
-50.73224,94.12861
-50.7325,94.12912
-50.73326,94.12937
-50.73376,94.12963
-50.73453,94.12988
-50.73605,94.13013
-50.73706,94.13039
-50.73833,94.1309
-50.73909,94.13115
-50.7401,94.1314
-50.74036,94.13191
-50.74137,94.13216
-50.74163,94.13267
-50.74391,94.13292
-50.74416,94.13343
-50.74467,94.13369
-50.74543,94.1347
-50.74644,94.13495
-50.74695,94.13521
-50.74847,94.13546
-50.74873,94.13571
-50.7505,94.13597
-50.75406,94.13622
-50.75456,94.13648
-50.75558,94.13673
-50.75608,94.13698
-50.75634,94.13724
-50.75685,94.13774
-50.75735,94.138
-50.75837,94.13825
-50.76014,94.1385
-50.7609,94.13901
-50.76217,94.13927
-50.76242,94.13952
-50.76369,94.14003
-50.76471,94.14028
-50.76496,94.14053
-50.76598,94.14079
-50.76674,94.14104
-50.76775,94.14129
-50.76851,94.14155
-50.76877,94.1418
-50.77232,94.14206
-50.77333,94.14231
-50.77435,94.14256
-50.7746,94.14282
-50.77485,94.14307
-50.77587,94.14332
-50.77714,94.14358
-50.77765,94.14383
-50.77917,94.14434
-50.77942,94.14459
-50.78018,94.14485
-50.78119,94.14535
-50.78271,94.14561
-50.78348,94.14586
-50.78373,94.14611
-50.78399,94.14662
-50.785,94.14687
-50.78551,94.14713
-50.78652,94.14738
-50.78779,94.14764
-50.7883,94.14789
-50.79083,94.14814
-50.79109,94.1484
-50.79134,94.14865
-50.79159,94.1489
-50.7921,94.14916
-50.79261,94.14941
-50.79362,94.14966
-50.79388,94.14992
-50.79489,94.15017
-50.79616,94.15043
-50.79692,94.15068
-50.79717,94.15144
-50.79768,94.15169
-50.79794,94.15195
-50.79819,94.1522
-50.79844,94.15245
-50.7992,94.15322
-50.79971,94.15347
-50.80098,94.15372
-50.80503,94.15398
-50.80529,94.15423
-50.80757,94.15448
-50.80808,94.15474
-50.80986,94.15499
-50.81062,94.15524
-50.81087,94.1555
-50.81112,94.15575
-50.81163,94.15601
-50.81189,94.15626
-50.81239,94.15677
-50.81264,94.15727
-50.81315,94.15778
-50.81341,94.15829
-50.81366,94.15854
-50.81392,94.1588
-50.81417,94.1593
-50.81543,94.15956
-50.81569,94.15981
-50.81848,94.16006
-50.81873,94.16057
-50.82051,94.16082
-50.82152,94.16108
-50.82178,94.16159
-50.82254,94.16235
-50.82279,94.1626
-50.8233,94.16285
-50.82355,94.16336
-50.82583,94.16361
-50.82634,94.16387
-50.8271,94.16412
-50.82837,94.16438
-50.82888,94.16463
-50.83015,94.16488
-50.83116,94.16514
-50.83141,94.16539
-50.83344,94.16564
-50.83674,94.1659
-50.83826,94.16615
-50.83953,94.1664
-50.84029,94.16666
-50.84105,94.16691
-50.84181,94.16742
-50.84207,94.16767
-50.8441,94.16793
-50.84536,94.16818
-50.84562,94.16843
-50.84587,94.16869
-50.84714,94.16894
-50.8517,94.16919
-50.85196,94.16945
-50.85297,94.1697
-50.85373,94.16996
-50.85399,94.17021
-50.8545,94.17046
-50.85475,94.17097
-50.85627,94.17122
-50.85678,94.17148
-50.85779,94.17198
-50.85881,94.17249
-50.85906,94.17275
-50.85957,94.173
-50.86109,94.17325
-50.86134,94.17376
-50.86337,94.17401
-50.86388,94.17427
-50.86413,94.17452
-50.86439,94.17477
-50.86464,94.17528
-50.86565,94.17554
-50.86794,94.17579
-50.86819,94.17604
-50.86921,94.1763
-50.86946,94.17655
-50.87022,94.1768
-50.87048,94.17706
-50.87098,94.17731
-50.87174,94.17756
-50.8725,94.17807
-50.87301,94.17833
-50.87605,94.17858
-50.87656,94.17883
-50.87859,94.17909
-50.87935,94.17934
-50.87986,94.17959
-50.88037,94.17985
-50.88087,94.1801
-50.88113,94.18035
-50.88671,94.18061
-50.88823,94.18112
-50.8895,94.18137
-50.89,94.18162
-50.89051,94.18188
-50.89127,94.18213
-50.89153,94.18238
-50.89203,94.18264
-50.89229,94.18289
-50.89355,94.18314
-50.89533,94.1834
-50.89558,94.18365
-50.8966,94.18391
-50.89736,94.18416
-50.89914,94.18441
-50.90142,94.18467
-50.90218,94.18492
-50.90294,94.18517
-50.90421,94.18543
-50.90598,94.18568
-50.90623,94.18619
-50.907,94.18644
-50.90776,94.1867
-50.91004,94.18695
-50.9108,94.1872
-50.91207,94.18771
-50.91232,94.18796
-50.91258,94.18822
-50.91283,94.18872
-50.91309,94.18898
-50.9141,94.18923
-50.91486,94.18949
-50.91537,94.18974
-50.9179,94.18999
-50.92298,94.19025
-50.92348,94.1905
-50.92374,94.19075
-50.92475,94.19101
-50.92526,94.19126
-50.92602,94.19151
-50.92704,94.19202
-50.92881,94.19228
-50.92957,94.19278
-50.93008,94.19304
-50.93084,94.19329
-50.93135,94.19354
-50.93211,94.1938
-50.93236,94.19405
-50.93338,94.1943
-50.93363,94.19456
-50.93439,94.19481
-50.93972,94.19507
-50.94048,94.19557
-50.94276,94.19583
-50.94504,94.19608
-50.94606,94.19633
-50.94631,94.19659
-50.94936,94.19684
-50.95138,94.19709
-50.9529,94.19735
-50.95316,94.1976
-50.95544,94.19786
-50.9557,94.19811
-50.9562,94.19862
-50.95646,94.19887
-50.95747,94.19912
-50.95773,94.19963
-50.95798,94.20014
-50.96127,94.20039
-50.96153,94.2009
-50.96254,94.20115
-50.96838,94.20166
-50.96863,94.20191
-50.96965,94.20217
-50.97041,94.20242
-50.97091,94.20267
-50.97117,94.20293
-50.97142,94.20318
-50.97269,94.20369
-50.97345,94.20394
-50.97421,94.2042
-50.97649,94.20445
-50.97675,94.2047
-50.97776,94.20546
-50.97827,94.20572
-50.97852,94.20597
-50.97878,94.20648
-50.97903,94.20673
-50.97928,94.20699
-50.98106,94.20749
-50.98283,94.20775
-50.9836,94.208
-50.98486,94.20825
-50.98562,94.20851
-50.98588,94.20876
-50.98664,94.20927
-50.98791,94.20952
-50.98943,94.20978
-50.98968,94.21028
-50.99044,94.21054
-50.9912,94.21079
-50.99171,94.21104
-50.99247,94.2113
-50.99273,94.21155
-50.99425,94.21181
-50.99501,94.21206
-50.99526,94.21231
-50.99602,94.21282
-50.99678,94.21333
-50.9978,94.21358
-50.99983,94.21383
-51.00084,94.21409
-51.00414,94.21434
-51.0049,94.2146
-51.00541,94.2151
-51.00566,94.21536
-51.00693,94.21561
-51.00718,94.21586
-51.00769,94.21637
-51.00845,94.21662
-51.01226,94.21688
-51.01251,94.21739
-51.01352,94.21789
-51.01403,94.21815
-51.01454,94.21916
-51.01505,94.21941
-51.0153,94.21992
-51.01682,94.22018
-51.0186,94.22043
-51.0191,94.22068
-51.02113,94.22094
-51.0224,94.22119
-51.02266,94.2217
-51.02291,94.22195
-51.02316,94.2222
-51.02367,94.22246
-51.02418,94.22271
-51.0257,94.22297
-51.02595,94.22322
-51.02773,94.22347
-51.02824,94.22373
-51.02849,94.22423
-51.03001,94.22449
-51.03153,94.22474
-51.03229,94.22499
-51.03255,94.22525
-51.03356,94.2255
-51.03584,94.22576
-51.0361,94.22601
-51.03661,94.22626
-51.03889,94.22652
-51.03914,94.22677
-51.03965,94.22702
-51.0399,94.22753
-51.04092,94.22778
-51.04168,94.22829
-51.04244,94.22855
-51.04295,94.22905
-51.04447,94.22931
-51.04472,94.22956
-51.04523,94.22981
-51.04599,94.23032
-51.04675,94.23083
-51.047,94.23159
-51.04776,94.23184
-51.04853,94.2321
-51.04979,94.2326
-51.05005,94.23336
-51.0503,94.23362
-51.05157,94.23413
-51.0536,94.23463
-51.05487,94.23514
-51.05537,94.23565
-51.05639,94.2359
-51.05918,94.23615
-51.05943,94.23641
-51.06045,94.23666
-51.0607,94.23691
-51.06146,94.23717
-51.06197,94.23742
-51.06222,94.23768
-51.06248,94.23818
-51.06298,94.23844
-51.064,94.23869
-51.06476,94.2392
-51.06577,94.23945
-51.06602,94.2397
-51.06628,94.23996
-51.06653,94.24021
-51.06704,94.24047
-51.0673,94.24072
-51.0678,94.24097
-51.06831,94.24123
-51.06856,94.24148
-51.06882,94.24173
-51.06932,94.24249
-51.06983,94.243
-51.07034,94.24326
-51.07059,94.24402
-51.07135,94.24427
-51.07161,94.24452
-51.07313,94.24478
-51.07364,94.24503
-51.07389,94.24528
-51.07439,94.24554
-51.07516,94.24579
-51.07541,94.24605
-51.07617,94.24655
-51.07795,94.24706
-51.07845,94.24731
-51.07972,94.24757
-51.07998,94.24782
-51.08023,94.24807
-51.08074,94.24858
-51.08353,94.24884
-51.08454,94.24909
-51.08632,94.24934
-51.08657,94.2496
-51.08809,94.24985
-51.0886,94.2501
-51.08936,94.25036
-51.08987,94.25061
-51.09114,94.25086
-51.0919,94.25112
-51.09317,94.25137
-51.09393,94.25163
-51.09494,94.25188
-51.09545,94.25213
-51.09748,94.25264
-51.09824,94.25289
-51.09849,94.25315
-51.09976,94.25365
-51.10077,94.25391
-51.10128,94.25416
-51.10255,94.25442
-51.10306,94.25467
-51.10331,94.25492
-51.10407,94.25543
-51.10432,94.25568
-51.10509,94.25594
-51.1061,94.25619
-51.10762,94.2567
-51.10838,94.25695
-51.1094,94.25721
-51.10965,94.25746
-51.11092,94.25771
-51.11143,94.25797
-51.11168,94.25822
-51.11371,94.25847
-51.11396,94.25923
-51.11549,94.25949
-51.11574,94.25974
-51.1165,94.26
-51.11726,94.26025
-51.11752,94.2605
-51.11777,94.26076
-51.11853,94.26101
-51.12056,94.26126
-51.12411,94.26177
-51.12461,94.26202
-51.12614,94.26228
-51.12664,94.26253
-51.12766,94.26279
-51.12817,94.26304
-51.12944,94.26329
-51.12994,94.26355
-51.13121,94.2638
-51.13172,94.26405
-51.13298,94.26431
-51.13324,94.26456
-51.13375,94.26481
-51.13425,94.26507
-51.13451,94.26532
-51.13501,94.26583
-51.13755,94.26608
-51.13857,94.26634
-51.13882,94.26659
-51.14009,94.26684
-51.14161,94.2671
-51.14262,94.2676
-51.14338,94.26786
-51.14364,94.26862
-51.14389,94.26887
-51.14415,94.26913
-51.14465,94.26938
-51.14541,94.26963
-51.14592,94.27039
-51.14719,94.27065
-51.14744,94.2709
-51.14795,94.27116
-51.14871,94.27141
-51.14947,94.27166
-51.14973,94.27192
-51.15099,94.27217
-51.15176,94.27242
-51.15201,94.27268
-51.15277,94.27344
-51.15302,94.27369
-51.15328,94.27395
-51.15378,94.2742
-51.15429,94.27445
-51.15759,94.27496
-51.15784,94.27547
-51.1581,94.27572
-51.15886,94.27597
-51.15962,94.27623
-51.16063,94.27648
-51.16088,94.27674
-51.16139,94.27699
-51.16165,94.27724
-51.1619,94.2775
-51.16241,94.27775
-51.16266,94.278
-51.16291,94.27826
-51.16317,94.27851
-51.16444,94.27876
-51.16494,94.27902
-51.1652,94.27927
-51.1657,94.27953
-51.16596,94.27978
-51.16621,94.28003
-51.16773,94.28029
-51.16824,94.28054
-51.17103,94.28079
-51.17128,94.28105
-51.17154,94.2813
-51.17382,94.28206
-51.1756,94.28232
-51.17712,94.28257
-51.17788,94.28308
-51.17889,94.28333
-51.18168,94.28358
-51.1827,94.28409
-51.18295,94.28434
-51.18346,94.2846
-51.18422,94.28485
-51.18549,94.28536
-51.18625,94.28561
-51.18726,94.28587
-51.18879,94.28612
-51.18904,94.28637
-51.19056,94.28663
-51.19132,94.28688
-51.19157,94.28713
-51.19234,94.28739
-51.19259,94.28815
-51.1931,94.2884
-51.19386,94.28866
-51.19411,94.28891
-51.19462,94.28942
-51.19766,94.28967
-51.19944,94.28992
-51.20045,94.29043
-51.20071,94.29094
-51.2035,94.29119
-51.20426,94.29145
-51.20451,94.2917
-51.20629,94.29195
-51.2073,94.29221
-51.20781,94.29246
-51.20806,94.29271
-51.20832,94.29297
-51.20958,94.29348
-51.20984,94.29424
-51.21009,94.29449
-51.21111,94.295
-51.21161,94.29525
-51.21288,94.2955
-51.21415,94.29576
-51.2144,94.29601
-51.21669,94.29627
-51.21694,94.29652
-51.2177,94.29677
-51.21846,94.29703
-51.21872,94.29753
-51.21922,94.29779
-51.22049,94.29804
-51.22125,94.29829
-51.22252,94.29855
-51.22303,94.29906
-51.22404,94.29931
-51.22581,94.29956
-51.22709,94.29982
-51.22835,94.30007
-51.22886,94.30032
-51.22911,94.30058
-51.22987,94.30083
-51.23089,94.30134
-51.23216,94.30185
-51.23241,94.3021
-51.23393,94.30235
-51.23418,94.30261
-51.23469,94.30286
-51.23621,94.30311
-51.23647,94.30362
-51.23723,94.30438
-51.23824,94.30464
-51.23875,94.30489
-51.23926,94.30514
-51.23951,94.3054
-51.24002,94.30565
-51.24104,94.30616
-51.2423,94.30641
-51.24256,94.30717
-51.24433,94.30743
-51.24738,94.30793
-51.24763,94.30819
-51.25169,94.30844
-51.2527,94.30869
-51.25346,94.30945
-51.25372,94.30971
-51.25397,94.30996
-51.25473,94.31022
-51.25499,94.31047
-51.25524,94.31072
-51.25727,94.31174
-51.25828,94.31199
-51.25879,94.31224
-51.25904,94.3125
-51.2593,94.31275
-51.25955,94.31301
-51.2598,94.31326
-51.26006,94.31351
-51.26056,94.31402
-51.26133,94.31427
-51.26208,94.31453
-51.2631,94.31478
-51.26462,94.31503
-51.26589,94.31529
-51.26893,94.31554
-51.26919,94.3158
-51.26944,94.31605
-51.2697,94.3163
-51.27248,94.31706
-51.27274,94.31782
-51.27299,94.31833
-51.27401,94.31884
-51.27502,94.31909
-51.27528,94.3196
-51.27578,94.32036
-51.27629,94.32061
-51.27654,94.32087
-51.2768,94.32112
-51.27756,94.32163
-51.27857,94.32188
-51.27882,94.32214
-51.2806,94.32239
-51.28085,94.3229
-51.28136,94.32315
-51.28162,94.3234
-51.28212,94.32366
-51.28238,94.32391
-51.28263,94.32442
-51.28288,94.32467
-51.28314,94.32543
-51.28517,94.32569
-51.28542,94.32594
-51.28593,94.32619
-51.28745,94.3267
-51.28846,94.32696
-51.28922,94.32721
-51.29024,94.32746
-51.291,94.32797
-51.29125,94.32822
-51.29303,94.32848
-51.29379,94.32873
-51.2943,94.32898
-51.29785,94.32924
-51.2981,94.32949
-51.29836,94.32975
-51.29861,94.33
-51.30038,94.33025
-51.30216,94.33127
-51.30343,94.33152
-51.30368,94.33177
-51.30394,94.33228
-51.3047,94.33254
-51.3052,94.33279
-51.30723,94.33304
-51.31002,94.3333
-51.31053,94.33355
-51.31129,94.3338
-51.31155,94.33406
-51.31332,94.33431
-51.3156,94.33456
-51.31586,94.33482
-51.31611,94.33507
-51.31712,94.33533
-51.31814,94.33583
-51.31915,94.33609
-51.32245,94.33634
-51.32499,94.33659
-51.32651,94.3371
-51.32727,94.33761
-51.32752,94.33786
-51.32778,94.33812
-51.32803,94.33837
-51.32879,94.33862
-51.33057,94.33888
-51.33158,94.33913
-51.3326,94.33938
-51.33361,94.33964
-51.33488,94.34014
-51.3364,94.3404
-51.33665,94.34065
-51.33691,94.34091
-51.33741,94.34167
-51.33767,94.34217
-51.33792,94.34243
-51.33843,94.34268
-51.33894,94.34293
-51.33919,94.34319
-51.33944,94.34344
-51.3397,94.3437
-51.34021,94.34395
-51.34097,94.3442
-51.34122,94.34446
-51.34224,94.34496
-51.3435,94.34522
-51.34401,94.34547
-51.34477,94.34572
-51.34502,94.34623
-51.34553,94.34649
-51.34578,94.34674
-51.34807,94.34699
-51.34832,94.3475
-51.34883,94.34775
-51.34933,94.34826
-51.35314,94.34851
-51.35441,94.34902
-51.35644,94.34928
-51.35821,94.34953
-51.35847,94.34978
-51.35872,94.35004
-51.35999,94.35029
-51.36126,94.35054
-51.36176,94.3508
-51.36329,94.35105
-51.36405,94.3513
-51.36557,94.35181
-51.36785,94.35257
-51.36811,94.35283
-51.36836,94.35333
-51.36937,94.35359
-51.37115,94.35384
-51.3714,94.35409
-51.37216,94.35435
-51.37445,94.3546
-51.37597,94.35486
-51.37724,94.35536
-51.37749,94.35587
-51.378,94.35638
-51.37952,94.35663
-51.37977,94.35688
-51.38104,94.35714
-51.38205,94.35739
-51.38256,94.3579
-51.38282,94.35815
-51.38408,94.35841
-51.38459,94.35866
-51.38738,94.35967
-51.38814,94.35993
-51.38992,94.36018
-51.39271,94.36044
-51.39423,94.36069
-51.39474,94.36094
-51.39524,94.3612
-51.39956,94.36145
-51.40006,94.3617
-51.40133,94.36196
-51.40184,94.36221
-51.40209,94.36246
-51.4026,94.36272
-51.40285,94.36323
-51.40311,94.36348
-51.40437,94.36373
-51.40488,94.36399
-51.40564,94.36424
-51.4059,94.36475
-51.40666,94.365
-51.40742,94.36525
-51.40767,94.36576
-51.40818,94.36703
-51.40843,94.36754
-51.40869,94.36779
-51.41021,94.3683
-51.41072,94.3688
-51.41097,94.36957
-51.41426,94.36982
-51.41477,94.37033
-51.41528,94.37058
-51.41883,94.37083
-51.41934,94.37109
-51.42188,94.37134
-51.42289,94.37159
-51.42365,94.3721
-51.42467,94.37236
-51.42568,94.37261
-51.42695,94.37286
-51.42898,94.37312
-51.42974,94.37337
-51.42999,94.37388
-51.43126,94.37413
-51.43151,94.37438
-51.43177,94.37515
-51.43253,94.3754
-51.43329,94.37565
-51.43354,94.37616
-51.4338,94.37641
-51.4343,94.37667
-51.43456,94.37692
-51.43633,94.37717
-51.43658,94.37743
-51.43735,94.37768
-51.43811,94.37794
-51.43836,94.37819
-51.43861,94.37844
-51.43963,94.3787
-51.44064,94.37895
-51.44166,94.3792
-51.44242,94.37946
-51.44293,94.37996
-51.44318,94.38022
-51.4447,94.38047
-51.44547,94.38073
-51.44572,94.38123
-51.44648,94.38149
-51.44699,94.38225
-51.44876,94.3825
-51.44952,94.38275
-51.45003,94.38301
-51.45155,94.38326
-51.45181,94.38352
-51.45206,94.38402
-51.45409,94.38428
-51.45459,94.38478
-51.45485,94.38504
-51.4551,94.38554
-51.45536,94.3858
-51.45561,94.38605
-51.45637,94.38656
-51.45662,94.38681
-51.45713,94.38707
-51.45815,94.38732
-51.45865,94.38757
-51.45916,94.38783
-51.45967,94.38808
-51.45992,94.38833
-51.4622,94.38859
-51.46246,94.38884
-51.46373,94.3891
-51.46449,94.38935
-51.46651,94.3896
-51.46677,94.38986
-51.46753,94.39011
-51.46829,94.39036
-51.46854,94.39062
-51.46905,94.39087
-51.46981,94.39163
-51.4721,94.39189
-51.47235,94.39214
-51.47311,94.39265
-51.47438,94.3929
-51.47463,94.39315
-51.47488,94.39341
-51.47514,94.39366
-51.47565,94.39391
-51.47691,94.39417
-51.47717,94.39442
-51.47844,94.39468
-51.47869,94.39493
-51.47894,94.39518
-51.48021,94.39544
-51.48097,94.39594
-51.48224,94.3962
-51.48249,94.39645
-51.483,94.39696
-51.48427,94.39721
-51.48554,94.39747
-51.48605,94.39772
-51.48757,94.39797
-51.48808,94.39848
-51.49036,94.39873
-51.49365,94.39899
-51.49442,94.39924
-51.49492,94.39949
-51.49517,94.4
-51.49797,94.40051
-51.49873,94.40102
-51.49898,94.40127
-51.49974,94.40152
-51.50101,94.40178
-51.50126,94.40203
-51.50177,94.40254
-51.50203,94.40279
-51.50228,94.40305
-51.50278,94.4033
-51.50405,94.40355
-51.50431,94.40381
-51.50532,94.40406
-51.50684,94.40457
-51.5071,94.40482
-51.50912,94.40507
-51.50989,94.40558
-51.51445,94.40584
-51.51623,94.40609
-51.51674,94.40634
-51.51724,94.40685
-51.518,94.4071
-51.51876,94.40736
-51.52054,94.40786
-51.52079,94.40812
-51.52105,94.40837
-51.52232,94.40888
-51.52308,94.40913
-51.52333,94.40939
-51.52409,94.40964
-51.5251,94.40989
-51.52739,94.4104
-51.52764,94.41065
-51.52967,94.41091
-51.53069,94.41116
-51.53094,94.41142
-51.53271,94.41167
-51.53297,94.41192
-51.53373,94.41218
-51.53424,94.41268
-51.53449,94.41294
-51.5355,94.41319
-51.53627,94.41344
-51.53728,94.4137
-51.53753,94.41395
-51.53804,94.41421
-51.53905,94.41446
-51.54032,94.41471
-51.5421,94.41497
-51.54337,94.41522
-51.54438,94.41547
-51.54489,94.41573
-51.54539,94.41649
-51.54616,94.41674
-51.54641,94.41725
-51.54667,94.4175
-51.54692,94.41801
-51.54742,94.41826
-51.54768,94.41852
-51.54793,94.41877
-51.54869,94.41902
-51.5492,94.41928
-51.55047,94.41953
-51.55148,94.41979
-51.55173,94.42004
-51.55301,94.42029
-51.55376,94.42055
-51.55453,94.4208
-51.55757,94.42105
-51.55782,94.42131
-51.55985,94.42156
-51.56112,94.42181
-51.56213,94.42258
-51.56264,94.42283
-51.56315,94.42308
-51.56366,94.42334
-51.56416,94.42359
-51.56442,94.42384
-51.56467,94.4241
-51.56594,94.42435
-51.56645,94.4246
-51.56746,94.42486
-51.56771,94.42511
-51.56797,94.42537
-51.56924,94.42562
-51.56974,94.42613
-51.57076,94.42638
-51.57101,94.42689
-51.57127,94.42714
-51.57203,94.42739
-51.57228,94.42765
-51.57279,94.4279
-51.57456,94.42866
-51.57507,94.42917
-51.57761,94.42942
-51.58014,94.42968
-51.5804,94.42993
-51.58065,94.43018
-51.58141,94.43044
-51.58167,94.43069
-51.58192,94.43095
-51.58243,94.43145
-51.58344,94.43171
-51.58369,94.43196
-51.58395,94.43221
-51.5842,94.43272
-51.58496,94.43297
-51.58877,94.43348
-51.58902,94.43399
-51.58928,94.43424
-51.59029,94.4345
-51.59054,94.43475
-51.5913,94.435
-51.59333,94.43526
-51.59409,94.43551
-51.59435,94.43576
-51.59536,94.43602
-51.59562,94.43627
-51.59587,94.43653
-51.59917,94.43678
-51.59993,94.43703
-51.60043,94.43729
-51.60069,94.43754
-51.60094,94.43779
-51.6012,94.43805
-51.60424,94.4383
-51.60526,94.43855
-51.60576,94.43881
-51.60652,94.43906
-51.60728,94.43932
-51.60754,94.43957
-51.60855,94.43982
-51.60982,94.44008
-51.61032,94.44033
-51.61058,94.44058
-51.61134,94.44084
-51.6121,94.44109
-51.61235,94.44134
-51.61286,94.4416
-51.61312,94.44185
-51.61337,94.44236
-51.61362,94.44261
-51.61489,94.44287
-51.61616,94.44312
-51.61692,94.44337
-51.61768,94.44388
-51.61794,94.44413
-51.61819,94.44439
-51.61971,94.44464
-51.62098,94.4449
-51.62199,94.44515
-51.62275,94.4454
-51.62301,94.44566
-51.62453,94.44591
-51.62555,94.44616
-51.6258,94.44642
-51.62605,94.44692
-51.6263,94.44718
-51.62707,94.44743
-51.62732,94.44794
-51.62783,94.44819
-51.62808,94.44845
-51.62909,94.44895
-51.63011,94.44921
-51.63163,94.44946
-51.63189,94.44971
-51.63214,94.44997
-51.63264,94.45022
-51.63315,94.45048
-51.63417,94.45073
-51.63442,94.45098
-51.63467,94.45124
-51.63569,94.45149
-51.63594,94.45174
-51.63797,94.452
-51.63899,94.45225
-51.63924,94.45276
-51.63975,94.45301
-51.64076,94.45327
-51.64101,94.45352
-51.64279,94.45403
-51.64431,94.45428
-51.64685,94.45453
-51.64736,94.45479
-51.64888,94.45504
-51.64913,94.45529
-51.65116,94.45555
-51.65192,94.4558
-51.65294,94.45606
-51.65344,94.45631
-51.65421,94.45682
-51.65446,94.45707
-51.65496,94.45732
-51.65649,94.45758
-51.65928,94.45808
-51.66029,94.45834
-51.66156,94.45859
-51.66207,94.45885
-51.66283,94.4591
-51.66333,94.45961
-51.66384,94.46011
-51.66638,94.46037
-51.6679,94.46113
-51.66816,94.46138
-51.66866,94.46164
-51.66917,94.46189
-51.67044,94.46214
-51.67145,94.4624
-51.67196,94.4629
-51.67221,94.46316
-51.67373,94.46341
-51.67399,94.46366
-51.67728,94.46392
-51.67957,94.46417
-51.68464,94.46468
-51.68515,94.46493
-51.6854,94.46519
-51.68743,94.46544
-51.68768,94.46569
-51.68794,94.4662
-51.6887,94.46671
-51.69123,94.46696
-51.69301,94.46722
-51.69403,94.46747
-51.69504,94.46772
-51.6958,94.46798
-51.69606,94.46823
-51.69834,94.46899
-51.69935,94.46924
-51.70011,94.4695
-51.70138,94.46975
-51.70163,94.47001
-51.70214,94.47026
-51.7024,94.47051
-51.70316,94.47077
-51.70443,94.47102
-51.70518,94.47127
-51.70544,94.47153
-51.70671,94.47178
-51.70721,94.47203
-51.70747,94.47254
-51.70874,94.4728
-51.70924,94.47305
-51.71026,94.4733
-51.71102,94.47356
-51.71203,94.47432
-51.7128,94.47457
-51.71305,94.47482
-51.7133,94.47508
-51.71406,94.47533
-51.71558,94.47559
-51.71609,94.47584
-51.71635,94.47609
-51.7166,94.47635
-51.71685,94.4766
-51.71863,94.47685
-51.71888,94.47711
-51.71914,94.47761
-51.71939,94.47787
-51.72015,94.47812
-51.72218,94.47838
-51.72269,94.47863
-51.72294,94.47888
-51.72497,94.47914
-51.72548,94.47939
-51.72776,94.47964
-51.72827,94.48015
-51.72878,94.4804
-51.72903,94.48066
-51.72928,94.48091
-51.73055,94.48117
-51.73258,94.48142
-51.73359,94.48167
-51.73486,94.48218
-51.73512,94.48269
-51.73562,94.48294
-51.73613,94.48319
-51.73638,94.4837
-51.73689,94.48421
-51.73816,94.48446
-51.73943,94.48472
-51.73993,94.48497
-51.74019,94.48548
-51.74044,94.48573
-51.7407,94.48598
-51.7412,94.48624
-51.74171,94.487
-51.74348,94.48725
-51.74501,94.48751
-51.74526,94.48801
-51.74551,94.48827
-51.74602,94.48852
-51.74627,94.48903
-51.74704,94.48928
-51.74754,94.48954
-51.74957,94.48979
-51.75008,94.49004
-51.75033,94.4903
-51.75109,94.49055
-51.75363,94.4908
-51.75439,94.49106
-51.75464,94.49131
-51.7549,94.49156
-51.75616,94.49207
-51.75642,94.49233
-51.75667,94.49258
-51.75718,94.49283
-51.75743,94.49309
-51.75972,94.49359
-51.76251,94.49385
-51.76403,94.4941
-51.7658,94.49435
-51.76707,94.49461
-51.76758,94.49511
-51.76834,94.49537
-51.76936,94.49613
-51.76986,94.49638
-51.77062,94.49689
-51.77139,94.49714
-51.77265,94.4974
-51.77341,94.4979
-51.77468,94.49816
-51.7757,94.49841
-51.77595,94.49867
-51.7762,94.49892
-51.77671,94.49943
-51.77798,94.49968
-51.77925,94.49993
-51.78128,94.50019
-51.78178,94.50044
-51.78204,94.50069
-51.7828,94.50095
-51.78356,94.50171
-51.78381,94.50196
-51.78483,94.50222
-51.78584,94.50247
-51.78635,94.50272
-51.78711,94.50298
-51.78965,94.50323
-51.7899,94.50374
-51.79015,94.50425
-51.79066,94.5045
-51.79091,94.50475
-51.79193,94.50501
-51.79218,94.50526
-51.7932,94.50551
-51.79396,94.50577
-51.79573,94.50602
-51.79599,94.50627
-51.79776,94.50678
-51.79827,94.50704
-51.79954,94.50729
-51.80157,94.50754
-51.80182,94.5078
-51.80233,94.50805
-51.80309,94.5083
-51.80537,94.50856
-51.80563,94.50881
-51.80791,94.50906
-51.80816,94.50932
-51.80968,94.50983
-51.8112,94.51008
